	movie_emb_id	title	genre
1517	1555	Speed 2: Cruise Control (1997)	Action|Romance|Thriller
1518	1556	Squeeze (1996)	Drama
1519	1557	Sudden Manhattan (1996)	Comedy
1520	1558	Next Step, The (1995)	Drama
1521	1560	Wedding Bell Blues (1996)	Comedy
1522	1561	Batman & Robin (1997)	Action|Adventure|Crime
1523	1562	Dream With the Fishes (1997)	Drama
1524	1563	Roseanna's Grave (For Roseanna) (1997)	Comedy|Romance
1525	1564	Head Above Water (1996)	Comedy|Thriller
1526	1565	Hercules (1997)	Adventure|Animation|Children's|Comedy|Musical
1527	1566	Last Time I Committed Suicide, The (1997)	Drama
1528	1567	MURDER and murder (1996)	Crime|Drama|Mystery
1529	1568	My Best Friend's Wedding (1997)	Comedy|Romance
1530	1569	Tetsuo II: Body Hammer (1992)	Sci-Fi
1531	1570	When the Cats Away (Chacun cherche son chat) (1996)	Comedy|Romance
1532	1571	Contempt (Le Mépris) (1963)	Drama
1533	1572	Face/Off (1997)	Action|Sci-Fi|Thriller
1534	1573	Fall (1997)	Romance
1535	1574	Gabbeh (1996)	Drama
1536	1576	Mondo (1996)	Drama
1537	1577	Innocent Sleep, The (1995)	Crime
1538	1578	For Ever Mozart (1996)	Drama
1539	1579	Men in Black (1997)	Action|Adventure|Comedy|Sci-Fi
1540	1580	Out to Sea (1997)	Comedy
1541	1581	Wild America (1997)	Adventure|Children's
1542	1582	Simple Wish, A (1997)	Children's|Fantasy
1543	1583	Contact (1997)	Drama|Sci-Fi
1544	1584	Love Serenade (1996)	Comedy
1545	1585	G.I. Jane (1997)	Action|Drama|War
1546	1586	Conan the Barbarian (1982)	Action|Adventure
1547	1587	George of the Jungle (1997)	Children's|Comedy
1548	1588	Cop Land (1997)	Crime|Drama|Mystery
1549	1589	Event Horizon (1997)	Action|Mystery|Sci-Fi|Thriller
1550	1590	Spawn (1997)	Action|Adventure|Sci-Fi|Thriller
1551	1591	Air Bud (1997)	Children's|Comedy
1552	1592	Picture Perfect (1997)	Comedy|Romance
1553	1593	In the Company of Men (1997)	Drama
1554	1594	Free Willy 3: The Rescue (1997)	Adventure|Children's|Drama
1555	1595	Career Girls (1997)	Drama
1556	1596	Conspiracy Theory (1997)	Action|Mystery|Romance|Thriller
1557	1597	Desperate Measures (1998)	Crime|Drama|Thriller
1558	1598	Steel (1997)	Action
1559	1599	She's So Lovely (1997)	Drama|Romance
1560	1600	Hoodlum (1997)	Crime|Drama|Film-Noir
1561	1601	Leave It to Beaver (1997)	Comedy
1562	1602	Mimic (1997)	Sci-Fi|Thriller
1563	1603	Money Talks (1997)	Action|Comedy
1564	1604	Excess Baggage (1997)	Adventure|Romance
1565	1605	Kull the Conqueror (1997)	Action|Adventure
1566	1607	Air Force One (1997)	Action|Thriller
1567	1608	187 (1997)	Drama
1568	1609	Hunt for Red October, The (1990)	Action|Thriller
1569	1610	My Own Private Idaho (1991)	Drama
1570	1611	Kiss Me, Guido (1997)	Comedy
1571	1612	Star Maps (1997)	Drama
1572	1613	In & Out (1997)	Comedy
1573	1614	Edge, The (1997)	Adventure|Thriller
1574	1615	Peacemaker, The (1997)	Action|Thriller|War
1575	1616	L.A. Confidential (1997)	Crime|Film-Noir|Mystery|Thriller
1576	1618	Seven Years in Tibet (1997)	Drama|War
1577	1619	Kiss the Girls (1997)	Crime|Drama|Thriller
1578	1620	Soul Food (1997)	Drama
1579	1621	Kicked in the Head (1997)	Comedy|Drama
1580	1622	Wishmaster (1997)	Horror
1581	1623	Thousand Acres, A (1997)	Drama
1582	1624	Game, The (1997)	Mystery|Thriller
1583	1625	Fire Down Below (1997)	Action|Drama|Thriller
1584	1626	U Turn (1997)	Action|Crime|Mystery
1585	1627	Locusts, The (1997)	Drama
1586	1628	MatchMaker, The (1997)	Comedy|Romance
1587	1629	Lay of the Land, The (1997)	Comedy|Drama
1588	1630	Assignment, The (1997)	Thriller
1589	1631	Smile Like Yours, A (1997)	Comedy|Romance
1590	1632	Ulee's Gold (1997)	Drama
1591	1634	Ice Storm, The (1997)	Drama
1592	1635	Stag (1997)	Action|Thriller
1593	1638	Chasing Amy (1997)	Drama|Romance
1594	1639	How to Be a Player (1997)	Comedy
1595	1640	Full Monty, The (1997)	Comedy
1596	1641	Indian Summer (a.k.a. Alive & Kicking) (1996)	Comedy|Drama
1597	1642	Mrs. Brown (Her Majesty, Mrs. Brown) (1997)	Drama|Romance
1598	1643	I Know What You Did Last Summer (1997)	Horror|Mystery|Thriller
1599	1644	Devil's Advocate, The (1997)	Crime|Horror|Mystery|Thriller
1600	1645	Rocket Man (1997)	Comedy
1601	1646	Playing God (1997)	Crime|Thriller
1602	1647	House of Yes, The (1997)	Comedy|Drama|Thriller
1603	1648	Fast, Cheap & Out of Control (1997)	Documentary
1604	1649	Washington Square (1997)	Drama
1605	1650	Telling Lies in America (1997)	Drama
1606	1651	Year of the Horse (1997)	Documentary
1607	1652	Gattaca (1997)	Drama|Sci-Fi|Thriller
1608	1653	FairyTale: A True Story (1997)	Children's|Drama|Fantasy
1609	1654	Phantoms (1998)	Horror
1610	1655	Swept from the Sea (1997)	Romance
1611	1656	Wonderland (1997)	Documentary
1612	1657	Life Less Ordinary, A (1997)	Romance|Thriller
1613	1658	Hurricane Streets (1998)	Drama
1614	1659	Eve's Bayou (1997)	Drama
1615	1660	Switchback (1997)	Thriller
1616	1661	Gang Related (1997)	Crime
1617	1662	Stripes (1981)	Comedy
1618	1663	Nénette et Boni (1996)	Drama
1619	1664	Bean (1997)	Comedy
1620	1665	Hugo Pool (1997)	Romance
1621	1666	Mad City (1997)	Action|Drama
1622	1667	One Night Stand (1997)	Drama
1623	1668	Tango Lesson, The (1997)	Romance
1624	1669	Welcome To Sarajevo (1997)	Drama|War
1625	1670	Deceiver (1997)	Crime
1626	1671	Rainmaker, The (1997)	Drama
1627	1672	Boogie Nights (1997)	Drama
1628	1673	Witness (1985)	Drama|Romance|Thriller
1629	1674	Incognito (1997)	Crime|Thriller
1630	1675	Starship Troopers (1997)	Action|Adventure|Sci-Fi|War
1631	1676	Critical Care (1997)	Comedy
1632	1677	Joy Luck Club, The (1993)	Drama
1633	1678	Chairman of the Board (1998)	Comedy
1634	1679	Sliding Doors (1998)	Drama|Romance
1635	1680	Mortal Kombat: Annihilation (1997)	Action|Adventure
1636	1681	Truman Show, The (1998)	Drama
1637	1682	Wings of the Dove, The (1997)	Drama|Romance|Thriller
1638	1683	Mrs. Dalloway (1997)	Romance
1639	1684	I Love You, I Love You Not (1996)	Romance
1640	1685	Red Corner (1997)	Crime|Thriller
1641	1686	Jackal, The (1997)	Action|Thriller
1642	1687	Anastasia (1997)	Animation|Children's|Musical
1643	1688	Man Who Knew Too Little, The (1997)	Comedy|Mystery
1644	1689	Alien: Resurrection (1997)	Action|Horror|Sci-Fi
1645	1691	Alien Escape (1995)	Horror|Sci-Fi
1646	1692	Amistad (1997)	Drama
1647	1693	Apostle, The (1997)	Drama
1648	1694	Artemisia (1997)	Drama
1649	1695	Bent (1997)	Drama|War
1650	1696	Big Bang Theory, The (1994)	Crime
1651	1697	Boys, Les (1997)	Comedy
1652	1698	Butcher Boy, The (1998)	Drama
1653	1700	Deconstructing Harry (1997)	Comedy|Drama
1654	1701	Flubber (1997)	Children's|Comedy|Fantasy
1655	1702	For Richer or Poorer (1997)	Comedy
1656	1703	Good Will Hunting (1997)	Drama
1657	1704	Guy (1996)	Drama
1658	1705	Harlem River Drive (1996)	Drama
1659	1706	Home Alone 3 (1997)	Children's|Comedy
1660	1707	Ill Gotten Gains (1997)	Drama
1661	1708	Legal Deceit (1997)	Thriller
1662	1709	Man of Her Dreams (1996)	Drama
1663	1710	Midnight in the Garden of Good and Evil (1997)	Comedy|Crime|Drama|Mystery
1664	1712	Mouse Hunt (1997)	Children's|Comedy
1665	1713	Never Met Picasso (1996)	Romance
1666	1714	Office Killer (1997)	Thriller
1667	1715	Other Voices, Other Rooms (1997)	Drama
1668	1716	Scream 2 (1997)	Horror|Thriller
1669	1717	Stranger in the House (1997)	Thriller
1670	1718	Sweet Hereafter, The (1997)	Drama
1671	1719	Time Tracers (1995)	Action|Adventure|Sci-Fi
1672	1720	Titanic (1997)	Drama|Romance
1673	1721	Tomorrow Never Dies (1997)	Action|Romance|Thriller
1674	1722	Twisted (1996)	Comedy|Drama
1675	1723	Full Speed (1996)	Drama
1676	1724	Education of Little Tree, The (1997)	Drama
1677	1725	Postman, The (1997)	Drama
1678	1726	Horse Whisperer, The (1998)	Drama
1679	1727	Winter Guest, The (1997)	Drama
1680	1728	Jackie Brown (1997)	Crime|Drama
1681	1729	Kundun (1997)	Drama
1682	1730	Mr. Magoo (1997)	Comedy
1683	1731	Big Lebowski, The (1998)	Comedy|Crime|Mystery|Thriller
1684	1732	Afterglow (1997)	Drama|Romance
1685	1733	My Life in Pink (Ma vie en rose) (1997)	Comedy|Drama
1686	1734	Great Expectations (1998)	Drama|Romance
1687	1737	Vermin (1998)	Comedy
1688	1738	3 Ninjas: High Noon On Mega Mountain (1998)	Action|Children's
1689	1739	Men of Means (1998)	Action|Drama
1690	1740	Midaq Alley (Callejón de los milagros, El) (1995)	Drama
1691	1741	Caught Up (1998)	Crime
1692	1742	Arguing the World (1996)	Documentary
1693	1743	Firestorm (1998)	Action|Adventure|Thriller
1694	1745	Senseless (1998)	Comedy
1695	1746	Wag the Dog (1997)	Comedy|Drama
1696	1747	Dark City (1998)	Film-Noir|Sci-Fi|Thriller
1697	1748	Leading Man, The (1996)	Romance
1698	1749	Star Kid (1997)	Adventure|Children's|Fantasy|Sci-Fi
1699	1751	Hard Rain (1998)	Action|Thriller
1700	1752	Half Baked (1998)	Comedy
1701	1753	Fallen (1998)	Action|Mystery|Thriller
1702	1754	Shooting Fish (1997)	Romance
1703	1755	Prophecy II, The (1998)	Horror
1704	1756	Duoluo tianshi (1995)	Drama
1705	1757	Dangerous Beauty (1998)	Drama
1706	1758	Four Days in September (1997)	Drama
1707	1759	Spice World (1997)	Comedy|Musical
1708	1761	Deep Rising (1998)	Action|Horror|Sci-Fi
1709	1763	Tainted (1998)	Comedy|Thriller
1710	1764	Letter From Death Row, A (1998)	Crime|Drama
1711	1766	Music From Another Room (1998)	Drama|Romance
1712	1767	Mat' i syn (1997)	Drama
1713	1768	Replacement Killers, The (1998)	Action|Thriller
1714	1769	B. Monkey (1998)	Romance|Thriller
1715	1770	Night Flier (1997)	Horror
1716	1771	Blues Brothers 2000 (1998)	Action|Comedy|Musical
1717	1772	Tokyo Fist (1995)	Action|Drama
1718	1773	Mass Transit (1998)	Comedy|Drama
1719	1775	Ride (1998)	Drama
1720	1776	Wedding Singer, The (1998)	Comedy|Romance
1721	1778	Sphere (1998)	Adventure|Sci-Fi|Thriller
1722	1779	Ayn Rand: A Sense of Life (1997)	Documentary
1723	1780	Further Gesture, A (1996)	Drama
1724	1781	Little City (1998)	Comedy|Romance
1725	1782	Palmetto (1998)	Film-Noir|Mystery|Thriller
1726	1783	As Good As It Gets (1997)	Comedy|Drama
1727	1784	King of New York (1990)	Action|Crime
1728	1786	Paralyzing Fear: The Story of Polio in America, A (1998)	Documentary
1729	1787	Men With Guns (1997)	Action|Drama
1730	1788	Sadness of Sex, The (1995)	Drama
1731	1790	Twilight (1998)	Crime|Drama
1732	1791	U.S. Marshalls (1998)	Action|Thriller
1733	1792	Welcome to Woop-Woop (1997)	Comedy
1734	1793	Love and Death on Long Island (1997)	Comedy|Drama
1735	1794	Callejón de los milagros, El (1995)	Drama
1736	1795	In God's Hands (1998)	Action|Drama
1737	1796	Everest (1998)	Documentary
1738	1797	Hush (1998)	Thriller
1739	1798	Suicide Kings (1997)	Crime|Drama
1740	1800	Man in the Iron Mask, The (1998)	Action|Drama|Romance
1741	1803	Newton Boys, The (1998)	Crime|Drama
1742	1804	Wild Things (1998)	Crime|Drama|Mystery|Thriller
1743	1805	Paulie (1998)	Adventure|Children's|Comedy
1744	1806	Cool Dry Place, A (1998)	Drama
1745	1808	Hana-bi (1997)	Comedy|Crime|Drama
1746	1809	Primary Colors (1998)	Drama
1747	1810	Niagara, Niagara (1997)	Drama
1748	1811	Wide Awake (1998)	Children's|Comedy|Drama
1749	1813	Price Above Rubies, A (1998)	Drama
1750	1814	Eden (1997)	Drama
1751	1815	Two Girls and a Guy (1997)	Comedy|Drama
1752	1816	No Looking Back (1998)	Comedy|Drama|Romance
1753	1818	Storefront Hitchcock (1997)	Drama
1754	1819	Proposition, The (1998)	Drama
1755	1820	Object of My Affection, The (1998)	Comedy|Romance
1756	1821	Meet the Deedles (1998)	Children's|Comedy
1757	1823	Homegrown (1998)	Comedy|Thriller
1758	1824	Player's Club, The (1998)	Action|Drama
1759	1825	Barney's Great Adventure (1998)	Adventure|Children's
1760	1826	Big One, The (1997)	Comedy|Documentary
1761	1828	Chinese Box (1997)	Drama|Romance
1762	1829	Follow the Bitch (1998)	Comedy
1763	1830	Lost in Space (1998)	Action|Sci-Fi|Thriller
1764	1831	Heaven's Burning (1997)	Action|Drama
1765	1832	Mercury Rising (1998)	Action|Drama|Thriller
1766	1833	Spanish Prisoner, The (1997)	Drama|Thriller
1767	1834	City of Angels (1998)	Romance
1768	1835	Last Days of Disco, The (1998)	Drama
1769	1836	Odd Couple II, The (1998)	Comedy
1770	1838	My Giant (1998)	Comedy
1771	1839	He Got Game (1998)	Drama
1772	1840	Gingerbread Man, The (1998)	Drama|Thriller
1773	1841	Illtown (1996)	Crime|Drama
1774	1842	Slappy and the Stinkers (1998)	Children's|Comedy
1775	1843	Live Flesh (1997)	Drama
1776	1844	Zero Effect (1998)	Comedy|Thriller
1777	1845	Nil By Mouth (1997)	Drama
1778	1846	Ratchet (1996)	Drama|Thriller
1779	1847	Borrowers, The (1997)	Adventure|Children's|Comedy|Fantasy
1780	1848	Prince Valiant (1997)	Adventure
1781	1849	I Love You, Don't Touch Me! (1998)	Drama|Romance
1782	1850	Leather Jacket Love Story (1997)	Drama|Romance
1783	1851	Love Walked In (1998)	Drama|Thriller
1784	1852	Alan Smithee Film: Burn Hollywood Burn, An (1997)	Comedy
1785	1853	Kissing a Fool (1998)	Comedy|Romance
1786	1854	Krippendorf's Tribe (1998)	Comedy
1787	1855	Kurt & Courtney (1998)	Documentary|Musical
1788	1856	Real Blonde, The (1997)	Comedy
1789	1857	Mr. Nice Guy (1997)	Action|Comedy
1790	1858	Taste of Cherry (1997)	Drama
1791	1859	Character (Karakter) (1997)	Drama
1792	1860	Junk Mail (1997)	Comedy|Thriller
1793	1861	Species II (1998)	Horror|Sci-Fi
1794	1862	Major League: Back to the Minors (1998)	Comedy
1795	1863	Sour Grapes (1998)	Comedy
1796	1864	Wild Man Blues (1998)	Documentary
1797	1865	Big Hit, The (1998)	Action|Comedy
1798	1866	Tarzan and the Lost City (1998)	Action|Adventure
1799	1867	Truce, The (1996)	Drama|War
1800	1868	Black Dog (1998)	Action|Thriller
1801	1869	Dancer, Texas Pop. 81 (1998)	Comedy|Drama
1802	1870	Friend of the Deceased, A (1997)	Comedy|Drama
1803	1871	Go Now (1995)	Drama
1804	1872	Misérables, Les (1998)	Drama
1805	1873	Still Breathing (1997)	Comedy|Romance
1806	1874	Clockwatchers (1997)	Comedy
1807	1875	Deep Impact (1998)	Action|Drama|Sci-Fi|Thriller
1808	1876	Little Men (1998)	Drama
1809	1877	Woo (1998)	Comedy|Romance
1810	1878	Hanging Garden, The (1997)	Drama
1811	1879	Lawn Dogs (1997)	Drama
1812	1880	Quest for Camelot (1998)	Adventure|Animation|Children's|Fantasy
1813	1881	Godzilla (1998)	Action|Sci-Fi
1814	1882	Bulworth (1998)	Comedy
1815	1883	Fear and Loathing in Las Vegas (1998)	Comedy|Drama
1816	1884	Opposite of Sex, The (1998)	Comedy|Drama
1817	1885	I Got the Hook Up (1998)	Comedy
1818	1886	Almost Heroes (1998)	Adventure|Comedy
1819	1887	Hope Floats (1998)	Comedy|Drama|Romance
1820	1888	Insomnia (1997)	Thriller
1821	1889	Little Boy Blue (1997)	Drama
1822	1890	Ugly, The (1997)	Horror|Thriller
1823	1891	Perfect Murder, A (1998)	Mystery|Thriller
1824	1892	Beyond Silence (1996)	Drama
1825	1893	Six Days Seven Nights (1998)	Adventure|Comedy|Romance
1826	1894	Can't Hardly Wait (1998)	Comedy|Drama|Romance
1827	1895	Cousin Bette (1998)	Comedy
1828	1896	High Art (1998)	Drama|Romance
1829	1897	Land Girls, The (1998)	Drama|War
1830	1898	Passion in the Desert (1998)	Adventure|Drama
1831	1899	Children of Heaven, The (Bacheha-Ye Aseman) (1997)	Drama
1832	1900	Dear Jesse (1997)	Documentary
1833	1901	Dream for an Insomniac (1996)	Drama|Romance
1834	1902	Hav Plenty (1997)	Comedy
1835	1903	Henry Fool (1997)	Comedy|Drama
1836	1904	Marie Baie Des Anges (1997)	Drama
1837	1905	Mr. Jealousy (1997)	Comedy|Romance
1838	1906	Mulan (1998)	Animation|Children's
1839	1907	Resurrection Man (1998)	Drama|Thriller
1840	1908	X-Files: Fight the Future, The (1998)	Mystery|Sci-Fi|Thriller
1841	1909	I Went Down (1997)	Action|Comedy|Crime
1842	1910	Doctor Dolittle (1998)	Comedy
1843	1911	Out of Sight (1998)	Action|Crime|Romance
1844	1912	Picnic at Hanging Rock (1975)	Drama|Mystery
1845	1913	Smoke Signals (1998)	Comedy|Drama
1846	1914	Voyage to the Beginning of the World (1997)	Drama
1847	1915	Buffalo 66 (1998)	Action|Comedy|Drama
1848	1916	Armageddon (1998)	Action|Adventure|Sci-Fi|Thriller
1849	1917	Lethal Weapon 4 (1998)	Action|Comedy|Crime|Drama
1850	1918	Madeline (1998)	Children's|Comedy
1851	1919	Small Soldiers (1998)	Animation|Children's|Fantasy|War
1852	1920	Pi (1998)	Sci-Fi|Thriller
1853	1921	Whatever (1998)	Drama
1854	1922	There's Something About Mary (1998)	Comedy
1855	1923	Plan 9 from Outer Space (1958)	Horror|Sci-Fi
1856	1924	Wings (1927)	Drama|Romance|War
1857	1925	Broadway Melody, The (1929)	Musical
1858	1926	All Quiet on the Western Front (1930)	War
1859	1927	Cimarron (1931)	Western
1860	1928	Grand Hotel (1932)	Drama
1861	1929	Cavalcade (1933)	Drama
1862	1930	Mutiny on the Bounty (1935)	Adventure
1863	1931	Great Ziegfeld, The (1936)	Musical
1864	1932	Life of Émile Zola, The (1937)	Drama
1865	1933	You Can't Take It With You (1938)	Comedy
1866	1934	How Green Was My Valley (1941)	Drama
1867	1935	Mrs. Miniver (1942)	Drama|War
1868	1936	Going My Way (1944)	Comedy
1869	1937	Lost Weekend, The (1945)	Drama
1870	1938	Best Years of Our Lives, The (1946)	Drama|War
1871	1939	Gentleman's Agreement (1947)	Drama
1872	1940	Hamlet (1948)	Drama
1873	1941	All the King's Men (1949)	Drama
1874	1942	Greatest Show on Earth, The (1952)	Drama
1875	1943	From Here to Eternity (1953)	Drama|Romance|War
1876	1944	On the Waterfront (1954)	Crime|Drama
1877	1945	Marty (1955)	Drama|Romance
1878	1946	West Side Story (1961)	Musical|Romance
1879	1947	Tom Jones (1963)	Comedy
1880	1948	Man for All Seasons, A (1966)	Drama
1881	1949	In the Heat of the Night (1967)	Drama|Mystery
1882	1950	Oliver! (1968)	Musical
1883	1951	Midnight Cowboy (1969)	Drama
1884	1952	French Connection, The (1971)	Action|Crime|Drama|Thriller
1885	1953	Rocky (1976)	Action|Drama
1886	1954	Kramer Vs. Kramer (1979)	Drama
1887	1955	Ordinary People (1980)	Drama
1888	1956	Chariots of Fire (1981)	Drama
1889	1957	Terms of Endearment (1983)	Comedy|Drama
1890	1958	Out of Africa (1985)	Drama|Romance
1891	1959	Last Emperor, The (1987)	Drama|War
1892	1960	Rain Man (1988)	Drama
1893	1961	Driving Miss Daisy (1989)	Drama
1894	1962	Take the Money and Run (1969)	Comedy
1895	1963	Klute (1971)	Drama|Mystery
1896	1964	Repo Man (1984)	Comedy|Sci-Fi
1897	1965	Metropolitan (1990)	Comedy
1898	1966	Labyrinth (1986)	Adventure|Children's|Fantasy
1899	1967	Breakfast Club, The (1985)	Comedy|Drama
1900	1968	Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)	Horror
1901	1969	Nightmare on Elm Street 3: Dream Warriors, A (1987)	Horror
1902	1970	Nightmare on Elm Street 4: The Dream Master, A (1988)	Horror
1903	1971	Nightmare on Elm Street 5: The Dream Child, A (1989)	Horror
1904	1972	Freddy's Dead: The Final Nightmare (1991)	Horror
1905	1973	Friday the 13th (1980)	Horror
1906	1974	Friday the 13th Part 2 (1981)	Horror
1907	1975	Friday the 13th Part 3: 3D (1982)	Horror
1908	1976	Friday the 13th: The Final Chapter (1984)	Horror
1909	1977	Friday the 13th Part V: A New Beginning (1985)	Horror
1910	1978	Friday the 13th Part VI: Jason Lives (1986)	Horror
1911	1979	Friday the 13th Part VII: The New Blood (1988)	Horror
1912	1980	Friday the 13th Part VIII: Jason Takes Manhattan (1989)	Horror
1913	1981	Halloween (1978)	Horror
1914	1982	Halloween II (1981)	Horror
1915	1983	Halloween III: Season of the Witch (1983)	Horror
1916	1984	Halloween 4: The Return of Michael Myers (1988)	Horror
1917	1985	Halloween 5: The Revenge of Michael Myers (1989)	Horror
1918	1986	Prom Night (1980)	Horror
1919	1987	Hello Mary Lou: Prom Night II (1987)	Horror
1920	1988	Prom Night III: The Last Kiss (1989)	Horror
1921	1989	Prom Night IV: Deliver Us From Evil (1992)	Horror
1922	1990	Child's Play (1988)	Horror
1923	1991	Child's Play 2 (1990)	Horror
1924	1992	Child's Play 3 (1992)	Horror
1925	1993	Poltergeist (1982)	Horror|Thriller
1926	1994	Poltergeist II: The Other Side (1986)	Horror|Thriller
1927	1995	Poltergeist III (1988)	Horror|Thriller
1928	1996	Exorcist, The (1973)	Horror
1929	1997	Exorcist II: The Heretic (1977)	Horror
1930	1998	Exorcist III, The (1990)	Horror
1931	1999	Lethal Weapon (1987)	Action|Comedy|Crime|Drama
1932	2000	Lethal Weapon 2 (1989)	Action|Comedy|Crime|Drama
1933	2001	Lethal Weapon 3 (1992)	Action|Comedy|Crime|Drama
1934	2002	Gremlins (1984)	Comedy|Horror
1935	2003	Gremlins 2: The New Batch (1990)	Comedy|Horror
1936	2004	Goonies, The (1985)	Adventure|Children's|Fantasy
1937	2005	Mask of Zorro, The (1998)	Action|Adventure|Romance
1938	2006	Polish Wedding (1998)	Comedy
1939	2007	This World, Then the Fireworks (1996)	Crime|Drama|Film-Noir
1940	2008	Soylent Green (1973)	Sci-Fi|Thriller
1941	2009	Metropolis (1926)	Sci-Fi
1942	2010	Back to the Future Part II (1989)	Comedy|Sci-Fi
1943	2011	Back to the Future Part III (1990)	Comedy|Sci-Fi|Western
1944	2012	Poseidon Adventure, The (1972)	Action|Adventure
1945	2013	Freaky Friday (1977)	Children's|Comedy
1946	2014	Absent Minded Professor, The (1961)	Children's|Comedy|Fantasy
1947	2015	Apple Dumpling Gang Rides Again, The (1979)	Children's|Comedy|Western
