	user_emb_id	gender	age	occupation	zipcode	age_desc	occ_desc
1753	1753	M	18	19	27028	18-24	unemployed
1754	1754	F	18	4	77005	18-24	college/grad student
1755	1755	F	25	1	75149	25-34	academic/educator
1756	1756	M	25	4	75206	25-34	college/grad student
1757	1757	F	25	0	33067-1400	25-34	other or not specified
1758	1758	M	25	16	22112	25-34	self-employed
1759	1759	F	25	3	90016	25-34	clerical/admin
1760	1760	M	35	0	72058	35-44	other or not specified
1761	1761	M	25	14	75230	25-34	sales/marketing
1762	1762	M	35	7	76248	35-44	executive/managerial
1763	1763	M	18	0	75149	18-24	other or not specified
1764	1764	M	18	4	13655	18-24	college/grad student
1765	1765	F	45	0	94566	45-49	other or not specified
1766	1766	M	25	20	75205	25-34	writer
1767	1767	M	45	16	75067	45-49	self-employed
1768	1768	M	25	17	75240	25-34	technician/engineer
1769	1769	M	35	16	79605	35-44	self-employed
1770	1770	M	25	17	75044	25-34	technician/engineer
1771	1771	M	56	2	90680	56+	artist
1772	1772	M	18	4	07030	18-24	college/grad student
1773	1773	M	25	17	99003	25-34	technician/engineer
1774	1774	M	25	4	70115	25-34	college/grad student
1775	1775	M	25	0	45801	25-34	other or not specified
1776	1776	M	25	20	17022	25-34	writer
1777	1777	M	18	4	94704	18-24	college/grad student
1778	1778	M	18	1	78133	18-24	academic/educator
1779	1779	M	35	1	22181	35-44	academic/educator
1780	1780	F	35	0	08009	35-44	other or not specified
1781	1781	M	45	0	23454	45-49	other or not specified
1782	1782	M	18	4	10027	18-24	college/grad student
1783	1783	M	18	20	18104	18-24	writer
1784	1784	M	18	4	04901	18-24	college/grad student
1785	1785	M	45	1	85721	45-49	academic/educator
1786	1786	M	18	8	90210	18-24	farmer
1787	1787	M	45	2	19104	45-49	artist
1788	1788	M	1	10	19116	Under 18	K-12 student
1789	1789	M	25	0	19152	25-34	other or not specified
1790	1790	M	18	4	19146	18-24	college/grad student
1791	1791	F	25	2	53523	25-34	artist
1792	1792	M	25	4	20008	25-34	college/grad student
1793	1793	M	25	11	20878	25-34	lawyer
1794	1794	M	18	17	20724	18-24	technician/engineer
1795	1795	M	50	11	20852	50-55	lawyer
1796	1796	M	35	7	52003	35-44	executive/managerial
1797	1797	M	45	11	22204	45-49	lawyer
1798	1798	M	35	11	70118	35-44	lawyer
1799	1799	M	18	4	70118	18-24	college/grad student
1800	1800	F	25	6	54729	25-34	doctor/health care
1801	1801	M	18	4	22903	18-24	college/grad student
1802	1802	M	25	2	50021	25-34	artist
1803	1803	M	25	7	22314	25-34	executive/managerial
1804	1804	M	18	4	22401	18-24	college/grad student
1805	1805	M	18	4	22032	18-24	college/grad student
1806	1806	M	18	17	20742	18-24	technician/engineer
1807	1807	F	18	4	22031	18-24	college/grad student
1808	1808	F	25	14	12189	25-34	sales/marketing
1809	1809	M	50	13	90210	50-55	retired
1810	1810	M	56	2	08825	56+	artist
1811	1811	F	25	12	48103	25-34	programmer
1812	1812	F	35	6	90035	35-44	doctor/health care
1813	1813	M	50	7	10014	50-55	executive/managerial
1814	1814	M	1	1	30707	Under 18	academic/educator
1815	1815	F	35	9	56007	35-44	homemaker
1816	1816	M	35	1	53706	35-44	academic/educator
1817	1817	M	1	8	02254	Under 18	farmer
1818	1818	F	35	12	45249	35-44	programmer
1819	1819	M	25	20	50265	25-34	writer
1820	1820	M	25	20	43315	25-34	writer
1821	1821	F	25	0	53713	25-34	other or not specified
1822	1822	F	35	1	92801	35-44	academic/educator
1823	1823	F	18	4	43560	18-24	college/grad student
1824	1824	M	25	7	50310	25-34	executive/managerial
1825	1825	M	45	11	49265	45-49	lawyer
1826	1826	F	25	1	07721	25-34	academic/educator
1827	1827	M	18	4	07030	18-24	college/grad student
1828	1828	M	25	16	07302	25-34	self-employed
1829	1829	M	18	4	12180	18-24	college/grad student
1830	1830	M	18	4	53190	18-24	college/grad student
1831	1831	F	18	4	14433	18-24	college/grad student
1832	1832	M	18	17	07030	18-24	technician/engineer
1833	1833	M	35	5	10990	35-44	customer service
1834	1834	M	25	19	11501	25-34	unemployed
1835	1835	M	25	0	10016	25-34	other or not specified
1836	1836	M	25	2	08817	25-34	artist
1837	1837	M	35	7	10011	35-44	executive/managerial
1838	1838	M	18	4	07940	18-24	college/grad student
1839	1839	M	25	12	11217	25-34	programmer
1840	1840	M	18	0	95037	18-24	other or not specified
1841	1841	M	18	4	53190	18-24	college/grad student
1842	1842	M	25	12	10014	25-34	programmer
1843	1843	F	18	4	53711	18-24	college/grad student
1844	1844	M	25	2	10002	25-34	artist
1845	1845	M	45	12	95051	45-49	programmer
1846	1846	M	18	4	60047	18-24	college/grad student
1847	1847	M	35	5	10011	35-44	customer service
1848	1848	M	35	7	11747	35-44	executive/managerial
1849	1849	M	18	5	12582	18-24	customer service
1850	1850	M	25	19	59602	25-34	unemployed
1851	1851	M	25	12	10036	25-34	programmer
1852	1852	M	50	0	90803	50-55	other or not specified
1853	1853	M	25	0	92346	25-34	other or not specified
1854	1854	M	18	4	93004	18-24	college/grad student
1855	1855	M	56	7	92065	56+	executive/managerial
1856	1856	M	1	10	92106	Under 18	K-12 student
1857	1857	F	18	4	59715	18-24	college/grad student
1858	1858	F	25	4	66049	25-34	college/grad student
1859	1859	M	56	16	94591	56+	self-employed
1860	1860	M	50	16	92129	50-55	self-employed
1861	1861	M	50	14	95129	50-55	sales/marketing
1862	1862	M	18	4	90048	18-24	college/grad student
1863	1863	M	35	7	94306	35-44	executive/managerial
1864	1864	F	18	1	94606	18-24	academic/educator
1865	1865	M	25	7	94043	25-34	executive/managerial
1866	1866	M	50	7	95008	50-55	executive/managerial
1867	1867	M	50	11	92346	50-55	lawyer
1868	1868	M	45	14	95148	45-49	sales/marketing
1869	1869	M	56	13	85248	56+	retired
1870	1870	F	45	1	46774	45-49	academic/educator
1871	1871	M	50	20	92106	50-55	writer
1872	1872	M	35	7	02127	35-44	executive/managerial
1873	1873	M	45	7	95076	45-49	executive/managerial
1874	1874	M	35	12	94107	35-44	programmer
1875	1875	M	25	12	92024	25-34	programmer
1876	1876	F	45	20	90069	45-49	writer
1877	1877	M	1	10	92846	Under 18	K-12 student
1878	1878	M	25	4	29732	25-34	college/grad student
1879	1879	M	35	0	91006	35-44	other or not specified
1880	1880	M	35	2	95008	35-44	artist
1881	1881	M	35	16	92352	35-44	self-employed
1882	1882	F	50	0	94521	50-55	other or not specified
1883	1883	M	45	20	93108	45-49	writer
1884	1884	M	50	17	94611	50-55	technician/engineer
1885	1885	M	25	12	94086	25-34	programmer
1886	1886	M	56	15	92119	56+	scientist
1887	1887	M	35	12	95124	35-44	programmer
1888	1888	M	18	14	80023	18-24	sales/marketing
1889	1889	M	50	6	94702	50-55	doctor/health care
1890	1890	M	45	1	91335	45-49	academic/educator
1891	1891	M	25	20	90066	25-34	writer
1892	1892	F	35	0	90024	35-44	other or not specified
1893	1893	F	35	7	94602	35-44	executive/managerial
1894	1894	M	35	14	89119	35-44	sales/marketing
1895	1895	M	56	13	92115	56+	retired
1896	1896	F	50	2	94530	50-55	artist
1897	1897	M	25	12	91101	25-34	programmer
1898	1898	F	45	6	02135	45-49	doctor/health care
1899	1899	M	56	12	94109	56+	programmer
1900	1900	M	50	7	94024	50-55	executive/managerial
1901	1901	M	25	19	93536	25-34	unemployed
1902	1902	M	35	0	90401	35-44	other or not specified
1903	1903	M	18	1	30115	18-24	academic/educator
1904	1904	F	35	20	94118	35-44	writer
1905	1905	F	25	5	91311	25-34	customer service
1906	1906	M	35	17	94804	35-44	technician/engineer
1907	1907	M	56	13	95129	56+	retired
1908	1908	M	18	4	89146	18-24	college/grad student
1909	1909	M	1	10	94707	Under 18	K-12 student
1910	1910	F	18	4	92805	18-24	college/grad student
1911	1911	M	25	4	91325	25-34	college/grad student
1912	1912	M	25	17	95126	25-34	technician/engineer
1913	1913	F	35	14	95051	35-44	sales/marketing
1914	1914	M	50	13	01938	50-55	retired
1915	1915	M	45	7	90405	45-49	executive/managerial
1916	1916	M	18	10	92704	18-24	K-12 student
1917	1917	F	45	6	95209	45-49	doctor/health care
1918	1918	M	1	0	94525	Under 18	other or not specified
1919	1919	F	35	7	80122	35-44	executive/managerial
1920	1920	M	56	12	92780	56+	programmer
1921	1921	F	25	7	94303	25-34	executive/managerial
1922	1922	M	35	7	90026	35-44	executive/managerial
1923	1923	F	56	6	90630	56+	doctor/health care
1924	1924	M	50	7	92886	50-55	executive/managerial
1925	1925	F	1	0	95404	Under 18	other or not specified
1926	1926	M	35	7	94806	35-44	executive/managerial
1927	1927	M	1	10	94501	Under 18	K-12 student
1928	1928	F	1	10	91107	Under 18	K-12 student
1929	1929	M	25	15	94550	25-34	scientist
1930	1930	M	25	2	94114	25-34	artist
1931	1931	M	25	7	94114	25-34	executive/managerial
1932	1932	M	18	19	94703	18-24	unemployed
1933	1933	M	25	17	95014	25-34	technician/engineer
1934	1934	M	1	10	90405	Under 18	K-12 student
1935	1935	M	35	0	90026	35-44	other or not specified
1936	1936	M	25	11	92335	25-34	lawyer
1937	1937	F	25	2	91351	25-34	artist
1938	1938	F	35	2	94930	35-44	artist
1939	1939	M	25	12	95158	25-34	programmer
1940	1940	M	35	17	94550	35-44	technician/engineer
1941	1941	M	35	5	04901	35-44	customer service
1942	1942	M	18	4	91501	18-24	college/grad student
1943	1943	F	18	4	93107	18-24	college/grad student
1944	1944	M	25	20	92866	25-34	writer
1945	1945	M	25	14	94110	25-34	sales/marketing
1946	1946	M	25	7	94041	25-34	executive/managerial
1947	1947	M	1	10	93111	Under 18	K-12 student
1948	1948	M	18	17	92595	18-24	technician/engineer
1949	1949	M	25	12	49024	25-34	programmer
1950	1950	F	18	4	90630	18-24	college/grad student
1951	1951	M	35	1	91030	35-44	academic/educator
1952	1952	F	25	2	94566	25-34	artist
1953	1953	M	25	16	91402	25-34	self-employed
1954	1954	M	1	19	03109	Under 18	unemployed
1955	1955	M	35	0	44280	35-44	other or not specified
1956	1956	F	18	4	23185	18-24	college/grad student
1957	1957	F	25	1	17055	25-34	academic/educator
1958	1958	F	50	13	53092	50-55	retired
1959	1959	M	45	7	55555	45-49	executive/managerial
1960	1960	F	50	3	91911	50-55	clerical/admin
1961	1961	F	18	1	60914	18-24	academic/educator
1962	1962	F	50	9	91941	50-55	homemaker
1963	1963	F	25	6	89523	25-34	doctor/health care
1964	1964	M	56	17	48304	56+	technician/engineer
1965	1965	M	25	20	93637	25-34	writer
1966	1966	M	50	7	92116	50-55	executive/managerial
1967	1967	M	25	11	85258	25-34	lawyer
1968	1968	F	25	3	92116	25-34	clerical/admin
1969	1969	M	50	13	89052	50-55	retired
1970	1970	F	25	14	80230	25-34	sales/marketing
1971	1971	M	45	17	92111	45-49	technician/engineer
1972	1972	M	25	1	22903	25-34	academic/educator
1973	1973	M	35	17	12159	35-44	technician/engineer
1974	1974	M	18	4	97361	18-24	college/grad student
1975	1975	M	35	5	58703	35-44	customer service
1976	1976	M	56	6	02726	56+	doctor/health care
1977	1977	M	1	10	43357	Under 18	K-12 student
1978	1978	M	56	17	49506	56+	technician/engineer
1979	1979	M	35	7	06460	35-44	executive/managerial
1980	1980	M	56	1	80303	56+	academic/educator
1981	1981	M	1	10	80540	Under 18	K-12 student
1982	1982	M	25	14	92109	25-34	sales/marketing
1983	1983	M	18	10	92130	18-24	K-12 student
1984	1984	M	45	12	92122	45-49	programmer
1985	1985	M	50	13	91977	50-55	retired
1986	1986	M	25	17	62629	25-34	technician/engineer
1987	1987	F	25	1	85224	25-34	academic/educator
1988	1988	M	50	6	02090	50-55	doctor/health care
1989	1989	M	25	7	85257	25-34	executive/managerial
1990	1990	M	25	20	48309	25-34	writer
1991	1991	M	18	4	85259	18-24	college/grad student
1992	1992	M	35	17	99508	35-44	technician/engineer
1993	1993	M	35	2	89012	35-44	artist
1994	1994	M	25	1	85364	25-34	academic/educator
1995	1995	M	35	0	85621	35-44	other or not specified
1996	1996	M	25	0	84108	25-34	other or not specified
1997	1997	F	50	9	24018	50-55	homemaker
1998	1998	F	35	3	02113	35-44	clerical/admin
1999	1999	M	18	4	44685	18-24	college/grad student
2000	2000	M	50	1	48197	50-55	academic/educator
2001	2001	F	56	13	02136-1522	56+	retired
2002	2002	M	1	10	80014	Under 18	K-12 student
2003	2003	M	45	19	53572	45-49	unemployed
2004	2004	M	18	4	58601	18-24	college/grad student
2005	2005	M	35	0	66048	35-44	other or not specified
2006	2006	M	50	16	80442	50-55	self-employed
2007	2007	M	25	3	48220	25-34	clerical/admin
2008	2008	F	35	7	60625	35-44	executive/managerial
2009	2009	M	18	4	81520	18-24	college/grad student
2010	2010	F	35	3	01545	35-44	clerical/admin
2011	2011	M	25	4	49456	25-34	college/grad student
2012	2012	M	45	0	60543	45-49	other or not specified
2013	2013	M	18	4	53233	18-24	college/grad student
2014	2014	M	18	4	01003	18-24	college/grad student
2015	2015	F	56	2	20783	56+	artist
2016	2016	M	25	17	35808	25-34	technician/engineer
2017	2017	M	35	16	46214	35-44	self-employed
2018	2018	M	50	1	27705	50-55	academic/educator
2019	2019	M	25	7	45011	25-34	executive/managerial
2020	2020	M	25	0	61364	25-34	other or not specified
2021	2021	M	25	7	60137	25-34	executive/managerial
2022	2022	M	18	4	56001	18-24	college/grad student
2023	2023	M	1	19	06614	Under 18	unemployed
2024	2024	M	56	13	03440	56+	retired
2025	2025	M	50	16	49277	50-55	self-employed
2026	2026	F	25	9	48021	25-34	homemaker
2027	2027	M	45	6	44131	45-49	doctor/health care
2028	2028	F	25	12	10011	25-34	programmer
2029	2029	M	25	4	77345	25-34	college/grad student
2030	2030	M	35	20	60640	35-44	writer
2031	2031	M	50	14	44614	50-55	sales/marketing
2032	2032	F	45	20	91436	45-49	writer
2033	2033	F	45	2	01851	45-49	artist
2034	2034	F	18	0	45212	18-24	other or not specified
2035	2035	F	25	14	90046	25-34	sales/marketing
2036	2036	M	56	14	02468	56+	sales/marketing
2037	2037	F	45	1	33301	45-49	academic/educator
2038	2038	M	50	16	60060	50-55	self-employed
2039	2039	F	25	7	02494	25-34	executive/managerial
2040	2040	F	25	20	24015	25-34	writer
2041	2041	M	1	10	79358	Under 18	K-12 student
2042	2042	M	25	14	37931	25-34	sales/marketing
2043	2043	F	45	0	49408	45-49	other or not specified
2044	2044	F	1	0	24179	Under 18	other or not specified
2045	2045	M	35	1	91711	35-44	academic/educator
2046	2046	M	1	10	06437	Under 18	K-12 student
2047	2047	M	50	6	49456	50-55	doctor/health care
2048	2048	F	50	0	13210	50-55	other or not specified
2049	2049	F	35	3	99504	35-44	clerical/admin
2050	2050	M	35	7	93906	35-44	executive/managerial
2051	2051	M	1	10	46033	Under 18	K-12 student
2052	2052	M	45	11	06416	45-49	lawyer
2053	2053	M	25	12	03110	25-34	programmer
2054	2054	M	50	11	49008	50-55	lawyer
2055	2055	M	25	4	56301	25-34	college/grad student
2056	2056	M	35	1	49417	35-44	academic/educator
2057	2057	F	56	1	06437	56+	academic/educator
2058	2058	M	35	0	44130	35-44	other or not specified
2059	2059	M	1	1	48304	Under 18	academic/educator
2060	2060	M	56	1	44107	56+	academic/educator
2061	2061	M	18	4	44646	18-24	college/grad student
2062	2062	M	25	4	43138	25-34	college/grad student
2063	2063	M	35	1	01020	35-44	academic/educator
2064	2064	M	25	6	46807	25-34	doctor/health care
2065	2065	F	25	6	53202	25-34	doctor/health care
2066	2066	M	50	16	06430	50-55	self-employed
2067	2067	F	35	12	43528	35-44	programmer
2068	2068	M	56	15	79068	56+	scientist
2069	2069	F	35	6	13210	35-44	doctor/health care
2070	2070	M	45	7	01605	45-49	executive/managerial
2071	2071	F	50	12	21133	50-55	programmer
2072	2072	F	18	4	13148	18-24	college/grad student
2073	2073	M	18	4	48197	18-24	college/grad student
2074	2074	F	25	4	13210	25-34	college/grad student
2075	2075	M	18	4	13165	18-24	college/grad student
2076	2076	M	18	0	55112	18-24	other or not specified
2077	2077	M	18	4	13323	18-24	college/grad student
2078	2078	M	1	10	45241	Under 18	K-12 student
2079	2079	M	25	11	37931	25-34	lawyer
2080	2080	M	18	17	49445	18-24	technician/engineer
2081	2081	M	1	19	48323	Under 18	unemployed
2082	2082	M	18	4	64920	18-24	college/grad student
2083	2083	M	18	4	23186	18-24	college/grad student
2084	2084	M	18	0	06360	18-24	other or not specified
2085	2085	M	35	14	48328	35-44	sales/marketing
2086	2086	M	25	0	37923-3112	25-34	other or not specified
2087	2087	M	50	7	60618	50-55	executive/managerial
2088	2088	M	35	17	17601	35-44	technician/engineer
2089	2089	M	35	17	48313	35-44	technician/engineer
2090	2090	F	35	20	48044	35-44	writer
2091	2091	M	56	1	49006	56+	academic/educator
2092	2092	M	18	0	48322	18-24	other or not specified
2093	2093	M	35	2	60061	35-44	artist
2094	2094	M	56	13	58504	56+	retired
2095	2095	F	25	17	33990	25-34	technician/engineer
2096	2096	M	18	5	48504	18-24	customer service
2097	2097	M	35	20	48067	35-44	writer
2098	2098	F	18	0	48823	18-24	other or not specified
2099	2099	F	25	0	24017	25-34	other or not specified
2100	2100	M	25	16	48309	25-34	self-employed
2101	2101	M	25	11	48825	25-34	lawyer
2102	2102	M	35	12	03062	35-44	programmer
2103	2103	M	45	15	60035	45-49	scientist
2104	2104	M	25	1	24060	25-34	academic/educator
2105	2105	F	18	20	495321	18-24	writer
2106	2106	M	25	1	24060	25-34	academic/educator
2107	2107	M	1	10	60462	Under 18	K-12 student
2108	2108	M	25	16	13090	25-34	self-employed
2109	2109	M	50	11	46802	50-55	lawyer
2110	2110	M	56	13	32806	56+	retired
2111	2111	F	45	12	23116	45-49	programmer
2112	2112	M	25	6	04456	25-34	doctor/health care
2113	2113	M	18	18	21740	18-24	tradesman/craftsman
2114	2114	M	35	17	01519	35-44	technician/engineer
2115	2115	M	18	4	49546	18-24	college/grad student
2116	2116	M	56	13	49307	56+	retired
2117	2117	M	25	14	02148	25-34	sales/marketing
2118	2118	M	35	4	10036	35-44	college/grad student
2119	2119	M	1	0	02780	Under 18	other or not specified
2120	2120	M	56	13	02356	56+	retired
2121	2121	M	35	12	61614	35-44	programmer
2122	2122	F	35	0	13064	35-44	other or not specified
2123	2123	M	25	0	12306	25-34	other or not specified
2124	2124	M	35	3	46033	35-44	clerical/admin
2125	2125	M	56	14	02632	56+	sales/marketing
2126	2126	M	18	4	12309	18-24	college/grad student
2127	2127	F	45	1	46737	45-49	academic/educator
2128	2128	M	25	5	04103	25-34	customer service
2129	2129	M	45	0	03060	45-49	other or not specified
2130	2130	M	25	0	01701	25-34	other or not specified
2131	2131	M	56	14	02632	56+	sales/marketing
2132	2132	F	1	10	01607	Under 18	K-12 student
2133	2133	M	18	10	02780	18-24	K-12 student
2134	2134	M	50	1	01778	50-55	academic/educator
2135	2135	M	35	18	13027	35-44	tradesman/craftsman
2136	2136	F	1	10	00681	Under 18	K-12 student
2137	2137	F	18	4	88119	18-24	college/grad student
2138	2138	F	50	3	33615	50-55	clerical/admin
2139	2139	M	45	14	46804	45-49	sales/marketing
2140	2140	F	50	16	48706	50-55	self-employed
2141	2141	F	45	14	46804	45-49	sales/marketing
2142	2142	M	18	4	32607	18-24	college/grad student
2143	2143	M	18	0	46517	18-24	other or not specified
2144	2144	M	18	10	32750	18-24	K-12 student
2145	2145	M	18	2	96002	18-24	artist
2146	2146	F	18	0	60641	18-24	other or not specified
2147	2147	F	18	0	81301	18-24	other or not specified
2148	2148	M	25	0	60089	25-34	other or not specified
2149	2149	F	18	4	22904	18-24	college/grad student
2150	2150	M	56	13	33316	56+	retired
2151	2151	M	18	4	22807	18-24	college/grad student
2152	2152	M	18	16	97405	18-24	self-employed
2153	2153	M	25	12	68508	25-34	programmer
2154	2154	F	1	10	50246	Under 18	K-12 student
2155	2155	M	18	19	55912	18-24	unemployed
2156	2156	F	18	3	45244	18-24	clerical/admin
2157	2157	M	25	12	60618	25-34	programmer
2158	2158	F	50	14	60618	50-55	sales/marketing
2159	2159	F	18	19	46556	18-24	unemployed
2160	2160	F	35	2	95521	35-44	artist
2161	2161	F	1	10	35810	Under 18	K-12 student
2162	2162	M	18	0	87122	18-24	other or not specified
2163	2163	M	35	0	95826	35-44	other or not specified
2164	2164	M	25	7	32836	25-34	executive/managerial
2165	2165	M	1	10	99203	Under 18	K-12 student
2166	2166	F	25	6	95833	25-34	doctor/health care
2167	2167	M	1	10	60202	Under 18	K-12 student
2168	2168	M	1	0	95451	Under 18	other or not specified
2169	2169	F	50	16	99114	50-55	self-employed
